Trade #,Type,Date and time,Signal,Price JPY,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
412,Entry short,2025-11-20 12:00:00,[R002S 5A:27 bA:27 R:46 V:1.02 B:0.38 M:- ST:U CH:26 CF:- MI:42 SK:50 PS:U SQ:0],206.05,1000,206050,0.5,0.04,1.25,0.10,-0.07,0.00,852.54,85.25
413,Exit long,2025-11-21 11:00:00,[ExitL 5A:21 bA:21 R:46 V:2.03 B:0.54 M:+ ST:U CH:38 CF:- MI:31 SK:30 PS:D SQ:0],204.95,1000,204950,-0.13,-0.01,0.76,0.06,-0.07,0.00,852.41,85.24
413,Entry long,2025-11-21 08:00:00,[R002L 5A:26 bA:26 R:46 V:1.22 B:0.59 M:+ ST:D CH:25 CF:- MI:30 SK:47 PS:D SQ:0],204.95,1000,204950,-0.13,-0.01,0.76,0.06,-0.07,0.00,852.41,85.24
414,Exit long,2025-11-25 12:00:00,[ExitL 5A:27 bA:27 R:64 V:0.98 B:0.82 M:+ ST:U CH:7 CF:+ MI:92 SK:79 PS:U SQ:0],205.75,1000,205800,-0.45,-0.03,0.55,0.04,-0.38,-0.03,851.96,85.20
414,Entry long,2025-11-25 12:00:00,[R001L 5A:26 bA:26 R:73 V:1.09 B:0.98 M:+ ST:U CH:3 CF:+ MI:86 SK:100 PS:U SQ:0],205.8,1000,205800,-0.45,-0.03,0.55,0.04,-0.38,-0.03,851.96,85.20
415,Exit short,2025-11-25 16:00:00,[ExitS 5A:21 bA:21 R:53 V:0.86 B:0.54 M:- ST:D CH:27 CF:+ MI:56 SK:31 PS:D SQ:0],205.6,1000,205750,0.83,0.06,1.77,0.13,-0.07,0.00,852.79,85.28
415,Entry short,2025-11-25 12:00:00,[R002S 5A:27 bA:27 R:64 V:0.98 B:0.82 M:+ ST:U CH:7 CF:+ MI:92 SK:79 PS:U SQ:0],205.75,1000,205750,0.83,0.06,1.77,0.13,-0.07,0.00,852.79,85.28
416,Exit long,2025-11-26 15:00:00,[ExitL 5A:69 bA:69 R:81 V:0.48 B:0.8 M:+ ST:U CH:5 CF:+ MI:97 SK:85 PS:U SQ:0],207.1,1000,206350,4.66,0.35,5.38,0.41,-0.07,0.00,857.45,85.75
416,Entry long,2025-11-26 05:00:00,[R001L 5A:36 bA:36 R:77 V:0.35 B:0.93 M:+ ST:U CH:12 CF:+ MI:82 SK:100 PS:U SQ:0],206.35,1000,206350,4.66,0.35,5.38,0.41,-0.07,0.00,857.45,85.75
417,Exit short,2025-11-26 19:00:00,[ExitS 5A:50 bA:50 R:57 V:2.63 B:0.35 M:- ST:D CH:22 CF:+ MI:72 SK:22 PS:D SQ:0],206.85,1000,207100,1.47,0.11,2.17,0.16,-0.07,0.00,858.92,85.89
417,Entry short,2025-11-26 15:00:00,[R002S 5A:69 bA:69 R:81 V:0.48 B:0.8 M:+ ST:U CH:5 CF:+ MI:97 SK:85 PS:U SQ:0],207.1,1000,207100,1.47,0.11,2.17,0.16,-0.07,0.00,858.92,85.89
418,Exit long,2025-11-27 09:00:00,[ExitL 5A:30 bA:30 R:60 V:0.94 B:0.79 M:+ ST:U CH:24 CF:+ MI:50 SK:78 PS:U SQ:0],207,1000,206950,0.19,0.01,0.89,0.07,-0.07,0.00,859.1,85.91
418,Entry long,2025-11-27 07:00:00,[R001L 5A:29 bA:29 R:61 V:0.96 B:0.64 M:- ST:U CH:39 CF:- MI:46 SK:100 PS:U SQ:0],206.95,1000,206950,0.19,0.01,0.89,0.07,-0.07,0.00,859.1,85.91
419,Exit short,2025-11-27 16:00:00,[ExitS 5A:27 bA:27 R:58 V:1.37 B:0.77 M:- ST:D CH:24 CF:+ MI:55 SK:78 PS:U SQ:0],207,1000,207000,-0.13,-0.01,0.57,0.04,-0.07,0.00,858.97,85.90
419,Entry short,2025-11-27 09:00:00,[R002S 5A:30 bA:30 R:60 V:0.94 B:0.79 M:+ ST:U CH:24 CF:+ MI:50 SK:78 PS:U SQ:0],207,1000,207000,-0.13,-0.01,0.57,0.04,-0.07,0.00,858.97,85.90
420,Exit long,2025-11-30 14:00:00,[ExitL 5A:25 bA:25 R:52 V:3.64 B:0.73 M:+ ST:U CH:17 CF:- MI:38 SK:74 PS:U SQ:0],206.65,1000,206550,0.51,0.04,1.49,0.11,-0.07,0.00,859.48,85.95
420,Entry long,2025-11-28 06:00:00,[R001L 5A:32 bA:32 R:47 V:0.49 B:0.48 M:+ ST:U CH:19 CF:- MI:25 SK:67 PS:U SQ:0],206.55,1000,206550,0.51,0.04,1.49,0.11,-0.07,0.00,859.48,85.95
421,Exit long,2025-12-03 15:00:00,[ExitL 5A:36 bA:66 R:81 V:0.25 B:0.8 M:+ ST:U CH:5 CF:+ MI:99 SK:85 PS:U SQ:0],207.15,1000,206800,2.12,0.16,2.82,0.21,-0.07,0.00,861.6,86.16
421,Entry long,2025-12-03 06:00:00,[R001L 5A:43 bA:48 R:87 V:1.24 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],206.8,1000,206800,2.12,0.16,2.82,0.21,-0.07,0.00,861.6,86.16
422,Exit short,2025-12-03 17:00:00,[ExitS 5A:28 bA:59 R:66 V:0.88 B:0.62 M:- ST:D CH:26 CF:+ MI:83 SK:50 PS:D SQ:0],207.05,1000,207150,0.51,0.04,1.22,0.09,-0.07,0.00,862.11,86.21
422,Entry short,2025-12-03 15:00:00,[R002S 5A:36 bA:66 R:81 V:0.25 B:0.8 M:+ ST:U CH:5 CF:+ MI:99 SK:85 PS:U SQ:0],207.15,1000,207150,0.51,0.04,1.22,0.09,-0.07,0.00,862.11,86.21
423,Exit long,2025-12-04 09:00:00,[ExitL 5A:20 bA:26 R:50 V:2.11 B:0.56 M:+ ST:U CH:25 CF:- MI:52 SK:77 PS:U SQ:0],206.8,1000,206600,1.15,0.09,1.87,0.14,-0.07,0.00,863.27,86.33
423,Entry long,2025-12-04 06:00:00,[R002L 5A:34 bA:37 R:36 V:1.12 B:0.18 M:- ST:D CH:9 CF:- MI:7 SK:19 PS:D SQ:0],206.6,1000,206600,1.15,0.09,1.87,0.14,-0.07,0.00,863.27,86.33
424,Exit long,2025-12-05 08:00:00,[ExitL 5A:39 bA:32 R:67 V:1.69 B:0.8 M:+ ST:U CH:5 CF:+ MI:84 SK:85 PS:U SQ:0],207.1,1000,207150,-0.46,-0.03,0.26,0.02,-0.39,-0.03,862.81,86.28
424,Entry long,2025-12-05 05:00:00,[R001L 5A:31 bA:29 R:75 V:0.83 B:0.95 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],207.15,1000,207150,-0.46,-0.03,0.26,0.02,-0.39,-0.03,862.81,86.28
425,Exit long,2025-12-08 07:00:00,[ExitL 5A:34 bA:41 R:73 V:1.34 B:0.8 M:+ ST:U CH:5 CF:+ MI:90 SK:85 PS:U SQ:0],207.55,1000,207600,-0.46,-0.03,0,0.00,-0.39,-0.03,862.36,86.24
425,Entry long,2025-12-08 07:00:00,[R001L 5A:34 bA:40 R:83 V:0.42 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],207.6,1000,207600,-0.46,-0.03,0,0.00,-0.39,-0.03,862.36,86.24
426,Exit short,2025-12-08 11:00:00,[ExitS 5A:40 bA:42 R:72 V:1.76 B:0.8 M:+ ST:U CH:14 CF:+ MI:79 SK:91 PS:U SQ:0],207.6,1000,207550,-0.46,-0.03,0.26,0.02,-0.39,-0.03,861.9,86.19
426,Entry short,2025-12-08 07:00:00,[R002S 5A:34 bA:41 R:73 V:1.34 B:0.8 M:+ ST:U CH:5 CF:+ MI:90 SK:85 PS:U SQ:0],207.55,1000,207550,-0.46,-0.03,0.26,0.02,-0.39,-0.03,861.9,86.19
427,Exit long,2025-12-09 09:00:00,[ExitL 5A:33 bA:53 R:71 V:0.9 B:0.82 M:+ ST:U CH:5 CF:+ MI:95 SK:86 PS:U SQ:0],208.8,1000,208850,-0.45,-0.03,0,0.00,-0.39,-0.03,861.45,86.14
427,Entry long,2025-12-09 09:00:00,[R001L 5A:33 bA:53 R:82 V:0.35 B:0.98 M:+ ST:U CH:2 CF:+ MI:95 SK:100 PS:U SQ:0],208.85,1000,208850,-0.45,-0.03,0,0.00,-0.39,-0.03,861.45,86.14
428,Exit short,2025-12-09 21:00:00,[ExitS 5A:23 bA:34 R:46 V:1.05 B:0.21 M:- ST:D CH:14 CF:- MI:12 SK:18 PS:D SQ:0],208.45,1000,208800,2.1,0.16,2.8,0.21,-0.07,0.00,863.54,86.35
428,Entry short,2025-12-09 09:00:00,[R002S 5A:33 bA:53 R:71 V:0.9 B:0.82 M:+ ST:U CH:5 CF:+ MI:95 SK:86 PS:U SQ:0],208.8,1000,208800,2.1,0.16,2.8,0.21,-0.07,0.00,863.54,86.35
429,Exit short,2025-12-12 09:00:00,[ExitS 5A:25 bA:23 R:37 V:0.35 B:0.18 M:- ST:D CH:11 CF:- MI:30 SK:15 PS:D SQ:0],208.1,1000,208050,-0.46,-0.03,0,0.00,-0.39,-0.03,863.09,86.31
429,Entry short,2025-12-12 09:00:00,[R001S 5A:25 bA:22 R:28 V:0.82 B:0 M:- ST:D CH:8 CF:- MI:30 SK:0 PS:D SQ:0],208.05,1000,208050,-0.46,-0.03,0,0.00,-0.39,-0.03,863.09,86.31
430,Exit long,2025-12-12 11:00:00,[ExitL 5A:20 bA:19 R:45 V:2.22 B:0.38 M:+ ST:U CH:26 CF:- MI:19 SK:50 PS:U SQ:0],208.25,1000,208100,0.83,0.06,1.22,0.09,-0.07,0.00,863.92,86.39
430,Entry long,2025-12-12 09:00:00,[R002L 5A:25 bA:23 R:37 V:0.35 B:0.18 M:- ST:D CH:11 CF:- MI:30 SK:15 PS:D SQ:0],208.1,1000,208100,0.83,0.06,1.22,0.09,-0.07,0.00,863.92,86.39
431,Exit short,2025-12-15 07:00:00,[ExitS 5A:21 bA:28 R:54 V:0.95 B:0.85 M:+ ST:U CH:36 CF:+ MI:74 SK:86 PS:U SQ:0],207.65,1000,207600,-0.45,-0.03,0.25,0.02,-0.39,-0.03,863.46,86.35
431,Entry short,2025-12-15 06:00:00,[R002S 5A:25 bA:31 R:51 V:1.48 B:0.81 M:+ ST:U CH:26 CF:+ MI:83 SK:78 PS:U SQ:0],207.6,1000,207600,-0.45,-0.03,0.25,0.02,-0.39,-0.03,863.46,86.35
432,Exit long,2025-12-17 12:00:00,[ExitL 5A:48 bA:41 R:73 V:3.71 B:0.8 M:+ ST:U CH:5 CF:+ MI:67 SK:85 PS:U SQ:0],208.25,1000,208200,0.19,0.01,0.58,0.04,-0.07,0.00,863.65,86.37
432,Entry long,2025-12-17 08:00:00,[R001L 5A:40 bA:36 R:81 V:0.64 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],208.2,1000,208200,0.19,0.01,0.58,0.04,-0.07,0.00,863.65,86.37
433,Exit short,2025-12-18 16:00:00,[ExitS 5A:26 bA:30 R:40 V:2.94 B:0.18 M:- ST:D CH:8 CF:- MI:22 SK:20 PS:D SQ:0],208.3,1000,208800,3.08,0.23,4.01,0.30,-0.07,0.00,866.73,86.67
433,Entry short,2025-12-18 06:00:00,[R002S 5A:35 bA:41 R:72 V:1.31 B:0.8 M:+ ST:U CH:5 CF:+ MI:87 SK:85 PS:U SQ:0],208.8,1000,208800,3.08,0.23,4.01,0.30,-0.07,0.00,866.73,86.67
434,Exit long,2025-12-21 14:00:00,[ExitL 5A:44 bA:76 R:78 V:0.25 B:0.83 M:- ST:U CH:8 CF:+ MI:94 SK:85 PS:U SQ:0],210.85,1000,210600,1.45,0.11,2.18,0.16,-0.07,0.00,868.18,86.82
434,Entry long,2025-12-19 10:00:00,[R001L 5A:38 bA:75 R:82 V:1.32 B:0.9 M:- ST:U CH:26 CF:+ MI:80 SK:100 PS:U SQ:0],210.6,1000,210600,1.45,0.11,2.18,0.16,-0.07,0.00,868.18,86.82
435,Exit short,2025-12-21 15:00:00,[ExitS 5A:35 bA:67 R:68 V:1.25 B:0.69 M:- ST:D CH:22 CF:+ MI:92 SK:67 PS:D SQ:0],210.8,1000,210850,0.18,0.01,0.88,0.07,-0.07,0.00,868.37,86.84
435,Entry short,2025-12-21 14:00:00,[R002S 5A:44 bA:76 R:78 V:0.25 B:0.83 M:- ST:U CH:8 CF:+ MI:94 SK:85 PS:U SQ:0],210.85,1000,210850,0.18,0.01,0.88,0.07,-0.07,0.00,868.37,86.84
436,Exit short,2025-12-22 13:00:00,[ExitS 5A:18 bA:49 R:62 V:2.17 B:0.62 M:- ST:D CH:28 CF:+ MI:65 SK:50 PS:D SQ:0],211.3,1000,211400,0.5,0.04,1.42,0.11,-0.07,0.00,868.87,86.89
436,Entry short,2025-12-22 05:00:00,[R002S 5A:37 bA:57 R:73 V:1.03 B:0.82 M:+ ST:U CH:5 CF:+ MI:92 SK:85 PS:U SQ:0],211.4,1000,211400,0.5,0.04,1.42,0.11,-0.07,0.00,868.87,86.89
437,Exit short,2025-12-23 19:00:00,[ExitS 5A:20 bA:23 R:40 V:1.89 B:0.19 M:- ST:D CH:11 CF:- MI:19 SK:17 PS:D SQ:0],210.65,1000,211050,2.43,0.18,3.13,0.23,-0.07,0.00,871.29,87.13
437,Entry short,2025-12-23 15:00:00,[R002S 5A:28 bA:26 R:62 V:0.97 B:0.81 M:+ ST:U CH:11 CF:- MI:77 SK:83 PS:U SQ:0],211.05,1000,211050,2.43,0.18,3.13,0.23,-0.07,0.00,871.29,87.13
438,Exit short,2025-12-24 07:00:00,[ExitS 5A:26 bA:31 R:34 V:0.75 B:0.17 M:- ST:D CH:18 CF:- MI:54 SK:18 PS:D SQ:0],210.25,1000,210200,-0.45,-0.03,0,0.00,-0.39,-0.03,870.84,87.08
438,Entry short,2025-12-24 07:00:00,[R001S 5A:26 bA:30 R:25 V:0.81 B:-0.01 M:- ST:D CH:16 CF:- MI:44 SK:0 PS:D SQ:0],210.2,1000,210200,-0.45,-0.03,0,0.00,-0.39,-0.03,870.84,87.08
439,Exit long,2025-12-25 19:00:00,[ExitL 5A:40 bA:44 R:73 V:2.3 B:0.8 M:+ ST:U CH:5 CF:+ MI:76 SK:85 PS:U SQ:0],211.2,1000,210250,5.96,0.44,6.67,0.49,-0.07,0.00,876.8,87.68
439,Entry long,2025-12-24 07:00:00,[R002L 5A:26 bA:31 R:34 V:0.75 B:0.17 M:- ST:D CH:18 CF:- MI:54 SK:18 PS:D SQ:0],210.25,1000,210250,5.96,0.44,6.67,0.49,-0.07,0.00,876.8,87.68
440,Exit long,2025-12-26 07:00:00,[ExitL 5A:28 bA:33 R:67 V:1.19 B:0.82 M:+ ST:U CH:8 CF:+ MI:92 SK:85 PS:U SQ:0],211.35,1000,211400,-0.46,-0.03,0,0.00,-0.39,-0.03,876.34,87.63
440,Entry long,2025-12-26 07:00:00,[R001L 5A:28 bA:33 R:76 V:0.92 B:0.99 M:+ ST:U CH:5 CF:+ MI:97 SK:100 PS:U SQ:0],211.4,1000,211400,-0.46,-0.03,0,0.00,-0.39,-0.03,876.34,87.63
441,Exit short,2025-12-28 18:00:00,[ExitS 5A:19 bA:28 R:57 V:0.92 B:0.62 M:- ST:D CH:29 CF:+ MI:33 SK:50 PS:D SQ:0],211.25,1000,211350,0.5,0.04,1.21,0.09,-0.08,-0.01,876.85,87.68
441,Entry short,2025-12-26 07:00:00,[R002S 5A:28 bA:33 R:67 V:1.19 B:0.82 M:+ ST:U CH:8 CF:+ MI:92 SK:85 PS:U SQ:0],211.35,1000,211350,0.5,0.04,1.21,0.09,-0.08,-0.01,876.85,87.68
442,Exit long,2026-01-05 23:00:00,[ExitL 5A:38 bA:54 R:77 V:2.11 B:0.8 M:+ ST:U CH:12 CF:+ MI:84 SK:85 PS:U SQ:0],211.9,1000,211550,2.1,0.16,2.81,0.21,-0.58,-0.04,878.95,87.89
442,Entry long,2026-01-05 12:00:00,[R001L 5A:31 bA:32 R:79 V:1.4 B:0.95 M:+ ST:U CH:3 CF:+ MI:100 SK:100 PS:U SQ:0],211.55,1000,211550,2.1,0.16,2.81,0.21,-0.58,-0.04,878.95,87.89
443,Exit long,2026-01-09 10:00:00,[ExitL 5A:39 bA:56 R:78 V:0.93 B:0.8 M:+ ST:U CH:10 CF:+ MI:94 SK:85 PS:U SQ:0],211.85,1000,211650,1.14,0.08,1.84,0.14,-0.07,0.00,880.09,88.01
443,Entry long,2026-01-09 06:00:00,[R001L 5A:40 bA:42 R:83 V:0.82 B:0.92 M:+ ST:U CH:4 CF:+ MI:100 SK:100 PS:U SQ:0],211.65,1000,211650,1.14,0.08,1.84,0.14,-0.07,0.00,880.09,88.01
444,Exit short,2026-01-11 16:00:00,[ExitS 5A:24 bA:53 R:68 V:2.6 B:0.69 M:- ST:D CH:23 CF:+ MI:89 SK:67 PS:D SQ:0],211.75,1000,211850,0.5,0.04,1.1,0.08,-0.07,0.00,880.59,88.06
444,Entry short,2026-01-09 10:00:00,[R002S 5A:39 bA:56 R:78 V:0.93 B:0.8 M:+ ST:U CH:10 CF:+ MI:94 SK:85 PS:U SQ:0],211.85,1000,211850,0.5,0.04,1.1,0.08,-0.07,0.00,880.59,88.06
445,Exit long,2026-01-12 15:00:00,[ExitL 5A:49 bA:73 R:78 V:0.55 B:0.81 M:+ ST:U CH:14 CF:+ MI:96 SK:83 PS:U SQ:0],212.85,1000,212750,0.5,0.04,1.26,0.09,-0.07,0.00,881.08,88.11
445,Entry long,2026-01-12 06:00:00,[R001L 5A:44 bA:67 R:85 V:1.47 B:0.93 M:+ ST:U CH:15 CF:+ MI:90 SK:100 PS:U SQ:0],212.75,1000,212750,0.5,0.04,1.26,0.09,-0.07,0.00,881.08,88.11
446,Exit short,2026-01-12 16:00:00,[ExitS 5A:45 bA:71 R:72 V:0.23 B:0.75 M:- ST:U CH:24 CF:+ MI:87 SK:78 PS:D SQ:0],212.85,1000,212850,-0.13,-0.01,0.56,0.04,-0.07,0.00,880.95,88.10
446,Entry short,2026-01-12 15:00:00,[R002S 5A:49 bA:73 R:78 V:0.55 B:0.81 M:+ ST:U CH:14 CF:+ MI:96 SK:83 PS:U SQ:0],212.85,1000,212850,-0.13,-0.01,0.56,0.04,-0.07,0.00,880.95,88.10
447,Exit short,2026-01-13 14:00:00,[ExitS 5A:25 bA:45 R:49 V:3.78 B:0.18 M:- ST:D CH:27 CF:+ MI:45 SK:25 PS:D SQ:0],213.7,1000,213750,0.18,0.01,0.68,0.05,-0.07,0.00,881.13,88.11
447,Entry short,2026-01-13 07:00:00,[R001S 5A:36 bA:53 R:48 V:0.61 B:0.01 M:- ST:D CH:27 CF:+ MI:37 SK:0 PS:D SQ:0],213.75,1000,213750,0.18,0.01,0.68,0.05,-0.07,0.00,881.13,88.11
448,Exit short,2026-01-14 10:00:00,[ExitS 5A:42 bA:61 R:21 V:1.57 B:0.2 M:- ST:D CH:5 CF:- MI:13 SK:15 PS:D SQ:0],212.7,1000,213200,3.01,0.22,3.7,0.28,-0.07,0.00,884.14,88.41
448,Entry short,2026-01-14 06:00:00,[R001S 5A:26 bA:37 R:22 V:0.6 B:0.07 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],213.2,1000,213200,3.01,0.22,3.7,0.28,-0.07,0.00,884.14,88.41
449,Exit long,2026-01-14 14:00:00,[ExitL 5A:32 bA:44 R:45 V:0.23 B:0.65 M:+ ST:U CH:22 CF:- MI:63 SK:78 PS:U SQ:0],212.95,1000,213000,-0.45,-0.03,0,0.00,-0.38,-0.03,883.69,88.37
449,Entry long,2026-01-14 14:00:00,[R001L 5A:32 bA:47 R:51 V:0.85 B:0.79 M:+ ST:U CH:19 CF:- MI:56 SK:100 PS:U SQ:0],213,1000,213000,-0.45,-0.03,0,0.00,-0.38,-0.03,883.69,88.37
450,Exit short,2026-01-14 15:00:00,[ExitS 5A:25 bA:38 R:42 V:0.82 B:0.56 M:+ ST:D CH:29 CF:+ MI:89 SK:50 PS:D SQ:0],212.85,1000,212950,0.5,0.04,1.19,0.09,-0.07,0.00,884.18,88.42
450,Entry short,2026-01-14 14:00:00,[R002S 5A:32 bA:44 R:45 V:0.23 B:0.65 M:+ ST:U CH:22 CF:- MI:63 SK:78 PS:U SQ:0],212.95,1000,212950,0.5,0.04,1.19,0.09,-0.07,0.00,884.18,88.42
451,Exit long,2026-01-14 18:00:00,[ExitL 5A:19 bA:35 R:41 V:4.93 B:0.45 M:+ ST:D CH:39 CF:- MI:45 SK:17 PS:D SQ:0],212.85,1000,212850,-0.13,-0.01,0.25,0.02,-0.38,-0.03,884.05,88.40
451,Entry long,2026-01-14 15:00:00,[R002L 5A:25 bA:38 R:42 V:0.82 B:0.56 M:+ ST:D CH:29 CF:+ MI:89 SK:50 PS:D SQ:0],212.85,1000,212850,-0.13,-0.01,0.25,0.02,-0.38,-0.03,884.05,88.40
452,Exit short,2026-01-15 20:00:00,[ExitS 5A:48 bA:60 R:21 V:0.45 B:0.2 M:- ST:D CH:8 CF:- MI:3 SK:15 PS:D SQ:0],211.85,1000,212450,3.65,0.27,4.34,0.32,-0.07,0.00,887.7,88.77
452,Entry short,2026-01-15 06:00:00,[R001S 5A:30 bA:30 R:24 V:1.33 B:0.05 M:- ST:D CH:4 CF:- MI:0 SK:0 PS:D SQ:0],212.45,1000,212450,3.65,0.27,4.34,0.32,-0.07,0.00,887.7,88.77
453,Exit short,2026-01-18 14:00:00,[ExitS 5A:23 bA:54 R:31 V:2.86 B:0.17 M:+ ST:D CH:24 CF:- MI:42 SK:27 PS:D SQ:0],211.55,1000,211550,-0.13,-0.01,0.49,0.04,-0.38,-0.03,887.56,88.76
453,Entry short,2026-01-16 10:00:00,[R001S 5A:27 bA:54 R:22 V:1.33 B:-0.06 M:- ST:D CH:23 CF:- MI:30 SK:0 PS:D SQ:0],211.55,1000,211550,-0.13,-0.01,0.49,0.04,-0.38,-0.03,887.56,88.76
454,Exit long,2026-01-18 17:00:00,[ExitL 5A:22 bA:57 R:36 V:3.9 B:0.38 M:+ ST:U CH:26 CF:- MI:32 SK:50 PS:U SQ:0],211.1,1000,210950,0.82,0.06,1.2,0.09,-0.07,0.00,888.38,88.84
454,Entry long,2026-01-18 15:00:00,[R002L 5A:48 bA:66 R:23 V:0.8 B:0.19 M:- ST:D CH:5 CF:- MI:13 SK:15 PS:D SQ:0],210.95,1000,210950,0.82,0.06,1.2,0.09,-0.07,0.00,888.38,88.84
455,Exit long,2026-01-19 16:00:00,[ExitL 5A:38 bA:53 R:72 V:0.53 B:0.82 M:+ ST:U CH:18 CF:+ MI:83 SK:83 PS:U SQ:0],212.2,1000,212050,0.81,0.06,1.51,0.11,-0.07,0.00,889.19,88.92
455,Entry long,2026-01-19 07:00:00,[R001L 5A:32 bA:46 R:76 V:1.46 B:0.9 M:+ ST:U CH:22 CF:+ MI:83 SK:100 PS:U SQ:0],212.05,1000,212050,0.81,0.06,1.51,0.11,-0.07,0.00,889.19,88.92
456,Exit long,2026-01-20 08:00:00,[ExitL 5A:27 bA:31 R:46 V:2.96 B:0.53 M:+ ST:U CH:34 CF:- MI:47 SK:71 PS:U SQ:0],212.6,1000,212600,-0.13,-0.01,0.25,0.02,-0.38,-0.03,889.06,88.91
456,Entry long,2026-01-20 06:00:00,[R001L 5A:37 bA:35 R:49 V:1.36 B:0.59 M:+ ST:U CH:29 CF:+ MI:65 SK:75 PS:U SQ:0],212.6,1000,212600,-0.13,-0.01,0.25,0.02,-0.38,-0.03,889.06,88.91
457,Exit long,2026-01-21 07:00:00,[ExitL 5A:34 bA:33 R:65 V:1.59 B:0.8 M:+ ST:U CH:5 CF:+ MI:87 SK:85 PS:U SQ:0],212.55,1000,211900,3.97,0.30,4.67,0.35,-0.07,0.00,893.03,89.30
457,Entry long,2026-01-21 05:00:00,[R002L 5A:38 bA:39 R:30 V:0.77 B:0.18 M:- ST:D CH:5 CF:- MI:7 SK:15 PS:D SQ:0],211.9,1000,211900,3.97,0.30,4.67,0.35,-0.07,0.00,893.03,89.30
458,Exit long,2026-01-22 21:00:00,[ExitL 5A:43 bA:53 R:76 V:1.58 B:0.8 M:+ ST:U CH:5 CF:+ MI:89 SK:85 PS:U SQ:0],214.05,1000,213600,2.7,0.20,3.09,0.23,-0.07,0.00,895.74,89.57
458,Entry long,2026-01-22 10:00:00,[R001L 5A:28 bA:32 R:75 V:1.05 B:0.98 M:+ ST:U CH:14 CF:+ MI:78 SK:100 PS:U SQ:0],213.6,1000,213600,2.7,0.20,3.09,0.23,-0.07,0.00,895.74,89.57
459,Exit long,2026-01-23 08:00:00,[ExitL 5A:38 bA:37 R:69 V:1.01 B:0.82 M:+ ST:U CH:8 CF:+ MI:83 SK:85 PS:U SQ:0],214.35,1000,214100,1.44,0.11,2.14,0.16,-0.07,0.00,897.18,89.72
459,Entry long,2026-01-23 06:00:00,[R001L 5A:30 bA:25 R:66 V:0.76 B:0.99 M:+ ST:U CH:20 CF:+ MI:82 SK:100 PS:U SQ:0],214.1,1000,214100,1.44,0.11,2.14,0.16,-0.07,0.00,897.18,89.72
460,Exit short,2026-01-25 14:00:00,[ExitS 5A:56 bA:75 R:17 V:4.8 B:0.2 M:- ST:D CH:5 CF:- MI:39 SK:15 PS:D SQ:0],212.45,1000,214350,12.06,0.88,12.24,0.90,-0.07,0.00,909.24,90.92
460,Entry short,2026-01-23 08:00:00,[R002S 5A:38 bA:37 R:69 V:1.01 B:0.82 M:+ ST:U CH:8 CF:+ MI:83 SK:85 PS:U SQ:0],214.35,1000,214350,12.06,0.88,12.24,0.90,-0.07,0.00,909.24,90.92
461,Exit short,2026-01-25 15:00:00,[ExitS 5A:43 bA:86 R:17 V:1.57 B:0.2 M:+ ST:D CH:5 CF:- MI:38 SK:15 PS:D SQ:0],211.6,1000,212200,3.72,0.27,4.43,0.32,-0.07,0.00,912.96,91.30
461,Entry short,2026-01-25 14:00:00,[R001S 5A:48 bA:77 R:11 V:0.06 B:0.1 M:- ST:D CH:11 CF:- MI:41 SK:0 PS:D SQ:0],212.2,1000,212200,3.72,0.27,4.43,0.32,-0.07,0.00,912.96,91.30
462,Exit long,2026-01-25 16:00:00,[ExitL 5A:30 bA:56 R:45 V:2.29 B:0.73 M:+ ST:U CH:18 CF:+ MI:77 SK:80 PS:U SQ:0],211.9,1000,211850,0.19,0.01,0.9,0.07,-0.07,0.00,913.15,91.31
462,Entry long,2026-01-25 15:00:00,[R001L 5A:39 bA:73 R:41 V:1.28 B:0.58 M:+ ST:U CH:24 CF:+ MI:86 SK:88 PS:U SQ:0],211.85,1000,211850,0.19,0.01,0.9,0.07,-0.07,0.00,913.15,91.31
463,Exit long,2026-01-26 11:00:00,[ExitL 5A:43 bA:45 R:69 V:0.64 B:0.8 M:+ ST:U CH:5 CF:+ MI:96 SK:85 PS:U SQ:0],210.9,1000,210800,0.51,0.04,1.22,0.09,-0.07,0.00,913.65,91.37
463,Entry long,2026-01-26 10:00:00,[R001L 5A:43 bA:41 R:73 V:1.03 B:0.93 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],210.8,1000,210800,0.51,0.04,1.22,0.09,-0.07,0.00,913.65,91.37
464,Exit short,2026-01-26 13:00:00,[ExitS 5A:31 bA:42 R:65 V:1.4 B:0.75 M:+ ST:D CH:18 CF:+ MI:86 SK:80 PS:D SQ:0],210.9,1000,210900,-0.14,-0.01,0.57,0.04,-0.07,0.00,913.52,91.35
