Trade #,Type,Date and time,Signal,Price JPY,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
80,Entry long,2025-04-25 06:00:00,[R001L rA:33 R:71 V:0.95 B:1.06 M:- ST:U CH:29 CF:- MI:53 SK:100 PS:U SQ:0 LC:0.24],191.1,1000,191100,2.67,0.20,3.49,0.26,-0.07,0.00,190.39,19.04
81,Exit short,2025-04-30 07:00:00,[ExitS rA:66 R:27 V:1.14 B:0.2 M:- ST:D CH:5 CF:- MI:13 SK:15 PS:D SQ:0 LC:-0.63],190.2,1000,190300,0.57,0.04,1.34,0.10,-0.07,0.00,190.96,19.10
81,Entry short,2025-04-30 06:00:00,[R001S rA:33 R:21 V:0.49 B:0.08 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0 LC:-0.14],190.3,1000,190300,0.57,0.04,1.34,0.10,-0.07,0.00,190.96,19.10
82,Exit long,2025-05-01 13:00:00,[ExitL rA:58 R:76 V:1.7 B:0.76 M:- ST:U CH:25 CF:+ MI:68 SK:78 PS:U SQ:0 LC:0.38],193.3,1000,193350,-0.48,-0.04,0,0.00,-0.42,-0.03,190.47,19.05
82,Entry long,2025-05-01 12:00:00,[R001L rA:47 R:87 V:1.36 B:0.9 M:- ST:U CH:19 CF:+ MI:79 SK:100 PS:U SQ:0 LC:0.27],193.35,1000,193350,-0.48,-0.04,0,0.00,-0.42,-0.03,190.47,19.05
83,Exit short,2025-05-05 12:00:00,[ExitS rA:44 R:33 V:1.13 B:0.26 M:- ST:D CH:34 CF:- MI:19 SK:29 PS:D SQ:0 LC:-0.32],191.3,1000,191300,-0.13,-0.01,0,0.00,-0.41,-0.03,190.34,19.03
83,Entry short,2025-05-05 09:00:00,[R001S rA:34 R:23 V:0.78 B:0.1 M:- ST:D CH:27 CF:- MI:12 SK:0 PS:D SQ:0 LC:-0.14],191.3,1000,191300,-0.13,-0.01,0,0.00,-0.41,-0.03,190.34,19.03
84,Exit long,2025-05-11 15:00:00,[ExitL rA:84 R:79 V:0.94 B:0.8 M:+ ST:U CH:5 CF:+ MI:88 SK:85 PS:U SQ:0 LC:0.57],193.9,1000,193300,3.99,0.30,4.73,0.36,-0.07,0.00,194.33,19.43
84,Entry long,2025-05-09 10:00:00,[R001L rA:86 R:75 V:1.05 B:0.94 M:+ ST:U CH:15 CF:+ MI:78 SK:100 PS:U SQ:0 LC:0.59],193.3,1000,193300,3.99,0.30,4.73,0.36,-0.07,0.00,194.33,19.43
85,Exit long,2025-05-12 08:00:00,[ExitL rA:61 R:70 V:1.07 B:0.82 M:+ ST:U CH:8 CF:+ MI:92 SK:85 PS:U SQ:0 LC:0.59],195.5,1000,195550,-0.48,-0.04,0.28,0.02,-0.41,-0.03,193.86,19.39
85,Entry long,2025-05-12 07:00:00,[R001L rA:34 R:79 V:1.49 B:0.99 M:+ ST:U CH:5 CF:+ MI:82 SK:100 PS:U SQ:0 LC:0.07],195.55,1000,195550,-0.48,-0.04,0.28,0.02,-0.41,-0.03,193.86,19.39
86,Exit long,2025-05-13 18:00:00,[ExitL rA:47 R:71 V:1.63 B:0.82 M:+ ST:U CH:8 CF:+ MI:82 SK:85 PS:U SQ:0 LC:0.21],196.2,1000,195950,1.56,0.12,2.29,0.17,-0.07,0.00,195.42,19.54
86,Entry long,2025-05-13 07:00:00,[R001L rA:46 R:70 V:0.87 B:0.88 M:- ST:U CH:37 CF:+ MI:61 SK:100 PS:U SQ:0 LC:0.19],195.95,1000,195950,1.56,0.12,2.29,0.17,-0.07,0.00,195.42,19.54
87,Exit short,2025-05-14 20:00:00,[ExitS rA:48 R:28 V:2 B:0.19 M:- ST:D CH:5 CF:- MI:12 SK:15 PS:D SQ:0 LC:-0.44],194.15,1000,194550,2.6,0.20,3,0.23,-0.07,0.00,198.01,19.80
87,Entry short,2025-05-14 14:00:00,[R001S rA:49 R:33 V:0.11 B:0.25 M:+ ST:D CH:26 CF:- MI:37 SK:13 PS:D SQ:0 LC:-0.44],194.55,1000,194550,2.6,0.20,3,0.23,-0.07,0.00,198.01,19.80
88,Exit short,2025-05-15 11:00:00,[ExitS rA:47 R:36 V:2 B:0.28 M:+ ST:D CH:25 CF:- MI:32 SK:28 PS:D SQ:0 LC:-0.27],193.65,1000,193700,0.21,0.02,1.18,0.09,-0.07,0.00,198.22,19.82
88,Entry short,2025-05-15 08:00:00,[R001S rA:37 R:33 V:0.83 B:0.24 M:+ ST:D CH:31 CF:- MI:26 SK:25 PS:D SQ:0 LC:-0.21],193.7,1000,193700,0.21,0.02,1.18,0.09,-0.07,0.00,198.22,19.82
89,Exit long,2025-05-28 18:00:00,[ExitL rA:46 R:79 V:1.87 B:0.8 M:+ ST:U CH:5 CF:+ MI:83 SK:85 PS:U SQ:0 LC:0.39],196.05,1000,195400,4.35,0.32,5.11,0.38,-0.07,0.00,202.57,20.26
89,Entry long,2025-05-28 16:00:00,[R001L rA:37 R:73 V:0.67 B:0.92 M:+ ST:U CH:19 CF:+ MI:86 SK:100 PS:U SQ:0 LC:0.35],195.4,1000,195400,4.35,0.32,5.11,0.38,-0.07,0.00,202.57,20.26
90,Exit short,2025-05-29 22:00:00,[ExitS rA:42 R:22 V:0.89 B:0.19 M:- ST:D CH:5 CF:- MI:7 SK:15 PS:D SQ:0 LC:-0.24],193.8,1000,194250,2.99,0.22,3.75,0.28,-0.07,0.00,205.56,20.56
90,Entry short,2025-05-29 16:00:00,[R001S rA:42 R:22 V:0.22 B:0.09 M:+ ST:D CH:31 CF:- MI:36 SK:0 PS:D SQ:0 LC:-0.29],194.25,1000,194250,2.99,0.22,3.75,0.28,-0.07,0.00,205.56,20.56
91,Exit long,2025-05-30 08:00:00,[ExitL rA:63 R:65 V:1.1 B:0.82 M:+ ST:U CH:5 CF:- MI:85 SK:85 PS:U SQ:0 LC:0.56],194.4,1000,194350,0.21,0.02,0.97,0.07,-0.07,0.00,205.77,20.58
91,Entry long,2025-05-30 07:00:00,[R001L rA:35 R:68 V:0.4 B:1 M:+ ST:U CH:12 CF:- MI:30 SK:100 PS:U SQ:0 LC:0.29],194.35,1000,194350,0.21,0.02,0.97,0.07,-0.07,0.00,205.77,20.58
92,Exit short,2025-06-02 17:00:00,[ExitS rA:73 R:35 V:0.3 B:0.24 M:- ST:D CH:29 CF:- MI:19 SK:22 PS:D SQ:0 LC:-0.51],193.2,1000,193150,-0.49,-0.04,0,0.00,-0.42,-0.03,205.29,20.53
92,Entry short,2025-06-02 17:00:00,[R001S rA:65 R:26 V:0.38 B:0.09 M:- ST:D CH:23 CF:- MI:17 SK:0 PS:D SQ:0 LC:-0.54],193.15,1000,193150,-0.49,-0.04,0,0.00,-0.42,-0.03,205.29,20.53
93,Exit long,2025-06-03 18:00:00,[ExitL rA:36 R:81 V:0.81 B:0.8 M:+ ST:U CH:10 CF:+ MI:94 SK:85 PS:U SQ:0 LC:0.2],194.65,1000,193950,4.72,0.35,5.49,0.41,-0.07,0.00,210.01,21.00
93,Entry long,2025-06-03 07:00:00,[R001L rA:33 R:79 V:0.78 B:0.92 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0 LC:0.05],193.95,1000,193950,4.72,0.35,5.49,0.41,-0.07,0.00,210.01,21.00
94,Exit long,2025-06-13 11:00:00,[ExitL rA:67 R:73 V:0.51 B:0.83 M:+ ST:U CH:10 CF:+ MI:70 SK:85 PS:U SQ:0 LC:0.63],195.7,1000,195450,1.6,0.12,2.37,0.17,-0.07,0.00,211.62,21.16
94,Entry long,2025-06-13 07:00:00,[R001L rA:33 R:73 V:0.48 B:0.94 M:+ ST:U CH:42 CF:+ MI:57 SK:100 PS:U SQ:0 LC:0.19],195.45,1000,195450,1.6,0.12,2.37,0.17,-0.07,0.00,211.62,21.16
95,Exit long,2025-06-16 15:00:00,[ExitL rA:55 R:74 V:1.31 B:0.8 M:+ ST:U CH:5 CF:+ MI:84 SK:80 PS:U SQ:0 LC:0.44],196.5,1000,196300,1.25,0.09,2.28,0.17,-0.07,0.00,212.86,21.29
95,Entry long,2025-06-16 11:00:00,[R001L rA:48 R:78 V:0.21 B:1 M:+ ST:U CH:5 CF:+ MI:93 SK:100 PS:U SQ:0 LC:0.46],196.3,1000,196300,1.25,0.09,2.28,0.17,-0.07,0.00,212.86,21.29
96,Exit short,2025-06-17 15:00:00,[ExitS rA:45 R:20 V:1.74 B:0.2 M:- ST:D CH:5 CF:- MI:15 SK:15 PS:D SQ:0 LC:-0.3],195.1,1000,195750,4.34,0.32,5.11,0.38,-0.07,0.00,217.2,21.72
96,Entry short,2025-06-17 09:00:00,[R001S rA:45 R:24 V:0.25 B:0 M:- ST:D CH:19 CF:- MI:11 SK:0 PS:D SQ:0 LC:-0.3],195.75,1000,195750,4.34,0.32,5.11,0.38,-0.07,0.00,217.2,21.72
97,Exit long,2025-06-19 16:00:00,[ExitL rA:46 R:64 V:1.55 B:0.73 M:+ ST:U CH:17 CF:+ MI:73 SK:74 PS:U SQ:0 LC:0.38],195.8,1000,195800,-0.13,-0.01,0.87,0.06,-0.07,-0.01,217.07,21.71
97,Entry long,2025-06-19 12:00:00,[R001L rA:32 R:70 V:0.94 B:0.82 M:- ST:U CH:24 CF:+ MI:63 SK:100 PS:U SQ:0 LC:0.22],195.8,1000,195800,-0.13,-0.01,0.87,0.06,-0.07,-0.01,217.07,21.71
98,Exit long,2025-06-23 08:00:00,[ExitL rA:38 R:55 V:3.32 B:0.39 M:- ST:U CH:26 CF:- MI:20 SK:50 PS:U SQ:0 LC:0.22],197.65,1000,197700,-0.48,-0.04,0,0.00,-0.41,-0.03,216.59,21.66
98,Entry long,2025-06-23 08:00:00,[R001L rA:37 R:63 V:0.78 B:0.54 M:- ST:U CH:19 CF:- MI:22 SK:67 PS:U SQ:0 LC:0.24],197.7,1000,197700,-0.48,-0.04,0,0.00,-0.41,-0.03,216.59,21.66
99,Exit long,2025-07-15 17:00:00,[ExitL rA:39 R:72 V:5.38 B:0.82 M:+ ST:U CH:5 CF:+ MI:59 SK:83 PS:U SQ:0 LC:0.13],199.3,1000,199200,0.54,0.04,1.02,0.08,-0.07,0.00,217.13,21.71
99,Entry long,2025-07-15 07:00:00,[R001L rA:41 R:78 V:0.94 B:0.97 M:+ ST:U CH:11 CF:+ MI:89 SK:100 PS:U SQ:0 LC:0.15],199.2,1000,199200,0.54,0.04,1.02,0.08,-0.07,0.00,217.13,21.71
100,Exit long,2025-07-17 15:00:00,[ExitL rA:41 R:65 V:0.51 B:0.74 M:+ ST:U CH:40 CF:+ MI:52 SK:69 PS:U SQ:0 LC:0.39],199.3,1000,199350,-0.47,-0.04,0.35,0.03,-0.4,-0.03,216.66,21.67
100,Entry long,2025-07-17 15:00:00,[R001L rA:33 R:74 V:0.73 B:0.9 M:+ ST:U CH:34 CF:+ MI:55 SK:100 PS:U SQ:0 LC:0.28],199.35,1000,199350,-0.47,-0.04,0.35,0.03,-0.4,-0.03,216.66,21.67
101,Exit short,2025-07-20 15:00:00,[ExitS rA:63 R:33 V:0.31 B:0.2 M:- ST:D CH:8 CF:- MI:3 SK:15 PS:D SQ:0 LC:-0.57],199.05,1000,199050,-0.13,-0.01,0.61,0.05,-0.07,-0.01,216.52,21.65
101,Entry short,2025-07-20 14:00:00,[R001S rA:33 R:27 V:0.43 B:0.06 M:- ST:D CH:3 CF:- MI:0 SK:0 PS:D SQ:0 LC:-0.31],199.05,1000,199050,-0.13,-0.01,0.61,0.05,-0.07,-0.01,216.52,21.65
102,Exit long,2025-07-23 16:00:00,[ExitL rA:43 R:70 V:0.62 B:0.8 M:+ ST:U CH:5 CF:+ MI:96 SK:85 PS:U SQ:0 LC:0.42],198.9,1000,198900,-0.14,-0.01,0.61,0.05,-0.07,0.00,216.39,21.64
102,Entry long,2025-07-23 12:00:00,[R001L rA:43 R:77 V:0.42 B:0.92 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0 LC:0.41],198.9,1000,198900,-0.14,-0.01,0.61,0.05,-0.07,0.00,216.39,21.64
103,Exit short,2025-07-29 08:00:00,[ExitS rA:38 R:38 V:0.55 B:0.32 M:- ST:D CH:20 CF:- MI:27 SK:20 PS:D SQ:0 LC:-0.19],198,1000,197950,-0.47,-0.04,0.27,0.02,-0.4,-0.03,215.92,21.59
103,Entry short,2025-07-29 07:00:00,[R001S rA:35 R:32 V:1.37 B:0.18 M:- ST:D CH:22 CF:- MI:41 SK:0 PS:D SQ:0 LC:-0.07],197.95,1000,197950,-0.47,-0.04,0.27,0.02,-0.4,-0.03,215.92,21.59
104,Exit long,2025-07-31 13:00:00,[ExitL rA:39 R:66 V:2.22 B:0.66 M:- ST:U CH:39 CF:+ MI:66 SK:67 PS:U SQ:0 LC:0.21],199.15,1000,199200,-0.47,-0.04,0,0.00,-0.4,-0.03,215.45,21.54
104,Entry long,2025-07-31 12:00:00,[R001L rA:34 R:75 V:0.63 B:0.88 M:- ST:U CH:37 CF:+ MI:78 SK:100 PS:U SQ:0 LC:0.07],199.2,1000,199200,-0.47,-0.04,0,0.00,-0.4,-0.03,215.45,21.54
105,Exit short,2025-08-01 13:00:00,[ExitS rA:35 R:14 V:1.01 B:0.2 M:+ ST:D CH:5 CF:- MI:9 SK:15 PS:D SQ:0 LC:-0.22],195.65,1000,197450,11.81,0.90,12.54,0.96,-0.07,0.00,227.26,22.73
105,Entry short,2025-08-01 06:00:00,[R001S rA:34 R:13 V:0.61 B:0.03 M:- ST:D CH:11 CF:- MI:38 SK:0 PS:D SQ:0 LC:-0.24],197.45,1000,197450,11.81,0.90,12.54,0.96,-0.07,0.00,227.26,22.73
106,Exit short,2025-08-04 13:00:00,[ExitS rA:94 R:23 V:1.33 B:0.2 M:- ST:D CH:5 CF:- MI:8 SK:15 PS:D SQ:0 LC:-0.67],195.2,1000,195600,2.58,0.19,3.32,0.25,-0.07,0.00,229.84,22.98
106,Entry short,2025-08-04 08:00:00,[R001S rA:63 R:23 V:1.41 B:0.07 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0 LC:-0.53],195.6,1000,195600,2.58,0.19,3.32,0.25,-0.07,0.00,229.84,22.98
107,Exit long,2025-08-05 11:00:00,[ExitL rA:59 R:68 V:0.72 B:0.8 M:+ ST:U CH:32 CF:- MI:35 SK:75 PS:U SQ:0 LC:0.41],196.3,1000,196300,-0.13,-0.01,0.61,0.05,-0.07,0.00,229.71,22.97
107,Entry long,2025-08-05 09:00:00,[R001L rA:60 R:74 V:0.73 B:0.9 M:+ ST:U CH:30 CF:- MI:34 SK:100 PS:U SQ:0 LC:0.44],196.3,1000,196300,-0.13,-0.01,0.61,0.05,-0.07,0.00,229.71,22.97
108,Exit long,2025-08-14 13:00:00,[ExitL rA:45 R:76 V:0.92 B:0.8 M:+ ST:U CH:9 CF:+ MI:92 SK:85 PS:U SQ:0 LC:0.44],200,1000,199500,3.26,0.24,4.01,0.30,-0.07,0.00,232.97,23.30
108,Entry long,2025-08-14 07:00:00,[R001L rA:43 R:70 V:0.66 B:0.97 M:+ ST:U CH:11 CF:+ MI:75 SK:100 PS:U SQ:0 LC:0.43],199.5,1000,199500,3.26,0.24,4.01,0.30,-0.07,0.00,232.97,23.30
109,Exit short,2025-08-20 12:00:00,[ExitS rA:55 R:22 V:3.96 B:0.2 M:- ST:D CH:5 CF:- MI:34 SK:15 PS:D SQ:0 LC:-0.5],198.1,1000,198550,2.91,0.22,3.66,0.27,-0.07,0.00,235.88,23.59
109,Entry short,2025-08-20 06:00:00,[R001S rA:36 R:22 V:0.62 B:0.07 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0 LC:-0.06],198.55,1000,198550,2.91,0.22,3.66,0.27,-0.07,0.00,235.88,23.59
110,Exit short,2025-08-22 11:00:00,[ExitS rA:56 R:30 V:1.46 B:0.2 M:- ST:D CH:5 CF:- MI:12 SK:15 PS:D SQ:0 LC:-0.51],198.55,1000,198600,0.2,0.02,0.94,0.07,-0.07,0.00,236.08,23.61
110,Entry short,2025-08-22 09:00:00,[R001S rA:33 R:25 V:0.8 B:0.07 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0 LC:-0.16],198.6,1000,198600,0.2,0.02,0.94,0.07,-0.07,0.00,236.08,23.61
111,Exit long,2025-09-01 14:00:00,[ExitL rA:53 R:73 V:2.04 B:0.81 M:+ ST:U CH:5 CF:+ MI:85 SK:85 PS:U SQ:0 LC:0.51],199.4,1000,199250,0.88,0.07,1.63,0.12,-0.07,0.00,236.97,23.70
111,Entry long,2025-09-01 06:00:00,[R001L rA:33 R:77 V:0.68 B:1.03 M:+ ST:U CH:12 CF:+ MI:78 SK:100 PS:U SQ:0 LC:0.07],199.25,1000,199250,0.88,0.07,1.63,0.12,-0.07,0.00,236.97,23.70
112,Exit short,2025-09-21 17:00:00,[ExitS rA:38 R:27 V:0.31 B:0.17 M:- ST:D CH:16 CF:- MI:17 SK:18 PS:D SQ:0 LC:-0.26],199.35,1000,199500,0.88,0.07,1.62,0.12,-0.07,0.00,237.85,23.78
112,Entry short,2025-09-19 06:00:00,[R001S rA:33 R:23 V:1.05 B:0.1 M:- ST:D CH:26 CF:- MI:18 SK:0 PS:D SQ:0 LC:-0.08],199.5,1000,199500,0.88,0.07,1.62,0.12,-0.07,0.00,237.85,23.78
